Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,segment,RFM_Segment
5506,CA-2021-127782,2021-11-02,2021-11-06,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,4,0.4,-186.16,about_to_sleep,32
5507,US-2020-162026,2020-10-08,2020-10-08,Same Day,JE-15745,Joel Eaton,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2,0.0,27.882,loyal customers,45
5508,CA-2020-150000,2020-04-08,2020-04-14,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Smyrna,Georgia,30080.0,South,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,17.92,4,0.0,8.6016,loyal customers,45
5509,CA-2019-168529,2019-10-08,2019-10-12,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0.0,62.737,loyal customers,45
5510,US-2021-152569,2021-05-15,2021-05-20,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,56.704,2,0.2,19.1376,at Risk,23
5511,US-2021-152569,2021-05-15,2021-05-20,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,0.2,3.475,at Risk,23
5512,US-2018-137680,2018-02-24,2018-03-02,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504.0,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2,11.1024,new_customers,51
5513,US-2018-137680,2018-02-24,2018-03-02,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504.0,West,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776,3,0.2,7.6869,new_customers,51
5514,CA-2019-103177,2019-05-30,2019-06-01,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,3,0.0,2.3997,hibernating,11
5515,CA-2019-103177,2019-05-30,2019-06-01,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009.0,East,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0.0,44.8896,hibernating,11
5516,CA-2019-103177,2019-05-30,2019-06-01,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0.0,3.8655,hibernating,11
5517,US-2020-138408,2020-11-18,2020-11-21,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Huntsville,Alabama,35810.0,South,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0.0,527.984,at Risk,13
5518,CA-2021-117667,2021-12-04,2021-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,239.96,10,0.3,-10.284,potential_loyalists,53
5519,CA-2021-117667,2021-12-04,2021-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,54.768,2,0.2,6.846,potential_loyalists,53
5520,CA-2021-117667,2021-12-04,2021-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,3,0.2,3.1806,potential_loyalists,53
5521,CA-2021-117667,2021-12-04,2021-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,23.92,5,0.2,8.671,potential_loyalists,53
5522,CA-2021-117667,2021-12-04,2021-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,255.968,4,0.2,-28.7964,potential_loyalists,53
5523,CA-2020-110982,2020-06-05,2020-06-07,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051.0,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,21.552,6,0.2,7.0044,loyal customers,45
5524,CA-2020-110982,2020-06-05,2020-06-07,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051.0,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4,0.0,15.7248,loyal customers,45
5525,CA-2020-147123,2020-12-10,2020-12-12,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Long Beach,California,90805.0,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12,0.0,36.9288,loyal customers,35
5526,CA-2021-154501,2021-04-30,2021-05-05,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Los Angeles,California,90008.0,West,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,9.78,2,0.0,4.0098,can't_loose,25
5527,CA-2021-166933,2021-04-24,2021-04-28,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Santa Barbara,California,93101.0,West,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,1,0.0,0.6516,loyal customers,35
5528,CA-2019-142055,2019-05-08,2019-05-10,First Class,AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2,0.0,18.2112,can't_loose,25
5529,CA-2019-137106,2019-03-31,2019-04-04,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,79.96,5,0.2,27.986,at Risk,24
5530,CA-2021-136609,2021-08-06,2021-08-11,Standard Class,TB-21355,Todd Boyes,Corporate,United States,Cedar Hill,Texas,75104.0,Central,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,3,0.2,40.3536,hibernating,22
5531,CA-2021-160885,2021-12-02,2021-12-06,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104.0,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,4,0.0,743.988,promising,41
5532,US-2020-167472,2020-06-06,2020-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,6,0.0,75.5748,loyal customers,45
5533,US-2020-167472,2020-06-06,2020-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0.0,5.1015,loyal customers,45
5534,US-2020-167472,2020-06-06,2020-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3,0.0,129.348,loyal customers,45
5535,US-2020-167472,2020-06-06,2020-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0.0,28.1718,loyal customers,45
5536,US-2020-167472,2020-06-06,2020-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,64.14,3,0.0,30.7872,loyal customers,45
5537,US-2020-167472,2020-06-06,2020-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,11.67,3,0.0,5.6016,loyal customers,45
5538,US-2020-167472,2020-06-06,2020-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96,2,0.0,6.2208,loyal customers,45
5539,CA-2019-120551,2019-04-13,2019-04-20,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Norfolk,Nebraska,68701.0,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,3,0.0,8.0178,at Risk,13
5540,US-2021-150595,2021-05-22,2021-05-26,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,0.3,-54.5958,potential_loyalists,53
5541,US-2021-150595,2021-05-22,2021-05-26,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.592,2,0.8,-2.6268,potential_loyalists,53
5542,US-2021-150595,2021-05-22,2021-05-26,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.344,3,0.2,2.5137,potential_loyalists,53
5543,CA-2020-134936,2020-12-19,2020-12-25,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705.0,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,6,0.5,-218.8656,loyal customers,45
5544,CA-2020-134936,2020-12-19,2020-12-25,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705.0,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",10.44,6,0.7,-7.656,loyal customers,45
5545,CA-2020-134936,2020-12-19,2020-12-25,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705.0,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.1712,loyal customers,45
5546,CA-2021-102967,2021-09-22,2021-09-26,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Concord,New Hampshire,3301.0,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5,0.0,17.524,loyal customers,35
5547,CA-2021-151008,2021-09-07,2021-09-08,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020.0,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2,0.0,10.5672,loyal customers,35
5548,CA-2021-151008,2021-09-07,2021-09-08,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020.0,West,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,4,0.2,47.46,loyal customers,35
5549,CA-2018-159800,2018-11-28,2018-12-01,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109.0,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3,0.0,11.7936,at Risk,24
5550,CA-2018-159800,2018-11-28,2018-12-01,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109.0,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,139.93,7,0.0,34.9825,at Risk,24
5551,US-2018-159618,2018-11-12,2018-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.672,1,0.2,0.334,hibernating,12
5552,US-2018-159618,2018-11-12,2018-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.656,6,0.2,-3.123,hibernating,12
5553,US-2018-159618,2018-11-12,2018-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,3,0.2,20.8719,hibernating,12
5554,US-2018-159618,2018-11-12,2018-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,36.288,7,0.2,12.7008,hibernating,12
5555,US-2018-159618,2018-11-12,2018-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,67.9932,1,0.32,-12.9987,hibernating,12
5556,CA-2021-116113,2021-10-02,2021-10-06,Second Class,JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,36116.0,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16,2,0.0,3.4544,potential_loyalists,43
5557,CA-2019-125066,2019-12-14,2019-12-18,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,39212.0,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0.0,1.9712,can't_loose,25
5558,CA-2019-125066,2019-12-14,2019-12-18,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764,can't_loose,25
5559,US-2019-114741,2019-12-06,2019-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031.0,West,OFF-PA-10000048,Office Supplies,Paper,Xerox 20,6.48,1,0.0,3.1104,at Risk,24
5560,US-2019-114741,2019-12-06,2019-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031.0,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0.0,238.653,at Risk,24
5561,US-2019-114741,2019-12-06,2019-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031.0,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3,0.0,6.8724,at Risk,24
5562,CA-2021-133263,2021-03-31,2021-04-02,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318.0,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,34.54,1,0.0,17.27,loyal customers,44
5563,CA-2021-133263,2021-03-31,2021-04-02,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318.0,South,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2999.95,5,0.0,1439.976,loyal customers,44
5564,CA-2021-133263,2021-03-31,2021-04-02,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318.0,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,64.12,4,0.0,30.7776,loyal customers,44
5565,CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,19.456,4,0.2,2.1888,champions,54
5566,CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.986,2,0.3,8.9994,champions,54
5567,CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",29.76,5,0.2,1.86,champions,54
5568,CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,89.768,1,0.3,-2.5648,champions,54
5569,CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944,champions,54
5570,CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,15.552,3,0.2,5.6376,champions,54
5571,CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,34.36,1,0.2,-7.3015,champions,54
5572,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,3,0.2,35.6613,can't_loose,25
5573,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.94,4,0.7,-23.952,can't_loose,25
5574,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784,can't_loose,25
5575,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1,0.4,-9.1845,can't_loose,25
5576,CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.94,2,0.4,-44.985,can't_loose,25
5577,CA-2020-136686,2020-12-12,2020-12-16,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,91104.0,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6,0.0,122.7648,champions,54
5578,CA-2020-136686,2020-12-12,2020-12-16,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,91104.0,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0.0,15.8256,champions,54
5579,CA-2021-137498,2021-09-09,2021-09-14,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004.0,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2,0.0,1.9024,about_to_sleep,32
5580,CA-2021-137498,2021-09-09,2021-09-14,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,243.92,5,0.2,-15.245,about_to_sleep,32
5581,CA-2021-137498,2021-09-09,2021-09-14,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,47.52,9,0.0,22.8096,about_to_sleep,32
5582,CA-2021-163818,2021-10-04,2021-10-08,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,20735.0,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,1,0.0,8.5914,loyal customers,34
5583,CA-2020-161158,2020-05-09,2020-05-13,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,New York City,New York,10024.0,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,8.0,5,0.0,3.44,loyal customers,34
